height,utc_time,bits,hex_bits,exponent,coefficient,target,bin_target,computational_complexity,hash_rate_tera
405000,2016-03-30 15:20:13,403088579,0x1806a4c3,18,06a4c3,162900609378736249874251099581569547607832255884553093120,0b1101010010011000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.108143405903721e+20,1184690.5676506201
405001,2016-03-30 15:21:37,403088579,0x1806a4c3,18,06a4c3,162900609378736249874251099581569547607832255884553093120,0b1101010010011000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.108143405903721e+20,1184690.5676506201
405002,2016-03-30 15:33:41,403088579,0x1806a4c3,18,06a4c3,162900609378736249874251099581569547607832255884553093120,0b1101010010011000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.108143405903721e+20,1184690.5676506201
405003,2016-03-30 15:49:12,403088579,0x1806a4c3,18,06a4c3,162900609378736249874251099581569547607832255884553093120,0b1101010010011000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.108143405903721e+20,1184690.5676506201
405004,2016-03-30 15:51:51,403088579,0x1806a4c3,18,06a4c3,162900609378736249874251099581569547607832255884553093120,0b1101010010011000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.108143405903721e+20,1184690.5676506201
405005,2016-03-30 16:02:27,403088579,0x1806a4c3,18,06a4c3,162900609378736249874251099581569547607832255884553093120,0b1101010010011000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.108143405903721e+20,1184690.5676506201
405006,2016-03-30 16:03:20,403088579,0x1806a4c3,18,06a4c3,162900609378736249874251099581569547607832255884553093120,0b1101010010011000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.108143405903721e+20,1184690.5676506201
405007,2016-03-30 16:10:24,403088579,0x1806a4c3,18,06a4c3,162900609378736249874251099581569547607832255884553093120,0b1101010010011000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.108143405903721e+20,1184690.5676506201
405008,2016-03-30 16:18:48,403088579,0x1806a4c3,18,06a4c3,162900609378736249874251099581569547607832255884553093120,0b1101010010011000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.108143405903721e+20,1184690.5676506201
405009,2016-03-30 16:20:45,403088579,0x1806a4c3,18,06a4c3,162900609378736249874251099581569547607832255884553093120,0b1101010010011000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.108143405903721e+20,1184690.5676506201
405010,2016-03-30 16:29:23,403088579,0x1806a4c3,18,06a4c3,162900609378736249874251099581569547607832255884553093120,0b1101010010011000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.108143405903721e+20,1184690.5676506201
405011,2016-03-30 16:35:50,403088579,0x1806a4c3,18,06a4c3,162900609378736249874251099581569547607832255884553093120,0b1101010010011000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.108143405903721e+20,1184690.5676506201
405012,2016-03-30 16:38:41,403088579,0x1806a4c3,18,06a4c3,162900609378736249874251099581569547607832255884553093120,0b1101010010011000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.108143405903721e+20,1184690.5676506201
405013,2016-03-30 16:40:21,403088579,0x1806a4c3,18,06a4c3,162900609378736249874251099581569547607832255884553093120,0b1101010010011000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.108143405903721e+20,1184690.5676506201
405014,2016-03-30 16:46:57,403088579,0x1806a4c3,18,06a4c3,162900609378736249874251099581569547607832255884553093120,0b1101010010011000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.108143405903721e+20,1184690.5676506201
405015,2016-03-30 17:06:15,403088579,0x1806a4c3,18,06a4c3,162900609378736249874251099581569547607832255884553093120,0b1101010010011000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.108143405903721e+20,1184690.5676506201
405016,2016-03-30 17:06:41,403088579,0x1806a4c3,18,06a4c3,162900609378736249874251099581569547607832255884553093120,0b1101010010011000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.108143405903721e+20,1184690.5676506201
405017,2016-03-30 17:12:05,403088579,0x1806a4c3,18,06a4c3,162900609378736249874251099581569547607832255884553093120,0b1101010010011000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.108143405903721e+20,1184690.5676506201
405018,2016-03-30 17:26:26,403088579,0x1806a4c3,18,06a4c3,162900609378736249874251099581569547607832255884553093120,0b1101010010011000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.108143405903721e+20,1184690.5676506201
405019,2016-03-30 17:31:19,403088579,0x1806a4c3,18,06a4c3,162900609378736249874251099581569547607832255884553093120,0b1101010010011000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.108143405903721e+20,1184690.5676506201
405020,2016-03-30 17:36:22,403088579,0x1806a4c3,18,06a4c3,162900609378736249874251099581569547607832255884553093120,0b1101010010011000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.108143405903721e+20,1184690.5676506201
405021,2016-03-30 17:40:51,403088579,0x1806a4c3,18,06a4c3,162900609378736249874251099581569547607832255884553093120,0b1101010010011000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.108143405903721e+20,1184690.5676506201
405022,2016-03-30 17:51:24,403088579,0x1806a4c3,18,06a4c3,162900609378736249874251099581569547607832255884553093120,0b1101010010011000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.108143405903721e+20,1184690.5676506201
