hash,ver,prev_block,mrkl_root,time,bits,fee,nonce,n_tx,size,block_index,main_chain,height
000000000000000000e4072a560f30fffb2b3a58707d0a3e2e70163c4d19c42e,4,0000000000000000032d9999235d260e016a6d482a515bdfe4e0f1aef85b70cd,0b054ed266de0be86eec967fe16271f92a9aaf0ad8e5c6897ca4023ecd2fdb67,1458186266,403108008,30526956,509530129,1364,689994,1095224,TRUE,403019
000000000000000005e394c697fdce1b75eaedddc6ee42b727a7cc86b18b7e4c,4,000000000000000000e4072a560f30fffb2b3a58707d0a3e2e70163c4d19c42e,871eb2ca7ac591905db45ccbfab9f946420f715ce1c012c9f183dc6095675470,1458186316,403108008,0,2764922684,1,208,1095225,TRUE,403020
0000000000000000007726b66d72ea9a859a73f92e8f2b1bc727fd7c710d7e2f,805306368,000000000000000005e394c697fdce1b75eaedddc6ee42b727a7cc86b18b7e4c,c10fb463a3eaacd4358080f64835091a254e5c570adf66bc363f80045452a406,1458187011,403108008,31225336,1290352038,1423,778122,1095226,TRUE,403021
000000000000000003b63a3fff51aadd5939d3195e6e885605a1cc362c0ce786,4,0000000000000000007726b66d72ea9a859a73f92e8f2b1bc727fd7c710d7e2f,dd623efc56cc9b4640a450deb05161d99b482bd18e908ccb20c5503992bda5d3,1458187876,403108008,36363576,2930440986,1714,748607,1095227,TRUE,403022
0000000000000000067ddde11878b58ac7d0ae418b2c75fde3b618e293baca05,4,000000000000000003b63a3fff51aadd5939d3195e6e885605a1cc362c0ce786,adc28d8ae28532abb8433573d485cd280ba46e8fea88967724f409ae358ca6de,1458188576,403108008,23510380,3449566943,1208,775825,1095228,TRUE,403023
000000000000000003d9c25684fe4a0e856341eb719ba91ce4958dc13d8fb1d2,4,0000000000000000067ddde11878b58ac7d0ae418b2c75fde3b618e293baca05,4886abfa95db461cab81d0914294bc90bf45029b1229d227376e5952e6b10e05,1458188683,403108008,8001372,1488210554,478,998135,1095229,TRUE,403024
000000000000000003c7994c9894fbe14995e5a1c9b53d52f0127548afb9cd2b,4,000000000000000003d9c25684fe4a0e856341eb719ba91ce4958dc13d8fb1d2,5bae85d283a014aee64da2a45425917dbcc5d1b0c64d5678e008ef6df1edecd1,1458190068,403108008,48731601,3408849176,2397,992797,1095230,TRUE,403025
000000000000000005e03aeed5e180c5413f0da9f27f6eaed5cd0fac5c29c2d8,4,000000000000000003c7994c9894fbe14995e5a1c9b53d52f0127548afb9cd2b,d130d130c9b905c2ba9179bc06bbc6e13d13e7de9e84731a5fbfdc56c08e652b,1458190268,403108008,11787504,3672868647,499,427477,1095231,TRUE,403026
0000000000000000047a67f499fe58108b92f8c11728feb9cc71a8a32a8ce754,4,000000000000000005e03aeed5e180c5413f0da9f27f6eaed5cd0fac5c29c2d8,4f70d4b8a1d593d773c8039a1f069c118a16a68aef5dba755e43ea0e76d3d68c,1458190361,403108008,16895996,4015462566,690,267760,1095232,TRUE,403027
000000000000000000d0e6117a2de668ddd58f7b12c30f167decf50503a2fb72,4,0000000000000000047a67f499fe58108b92f8c11728feb9cc71a8a32a8ce754,1ee73de934bf282383c566cd5d8d15e4e0604ad14c42be6a6cebce42d36b8765,1458190564,403108008,8451996,1018292941,439,276542,1095233,TRUE,403028
000000000000000004ee9d46287e1db7e3ec966635d53d23c0b722774453c58c,4,000000000000000000d0e6117a2de668ddd58f7b12c30f167decf50503a2fb72,b3b0fb5e50cc823e99f9a06dcc12eb2916ff7846da03522009e3804faee3738a,1458190690,403108008,5724054,3386147624,310,152211,1095234,TRUE,403029
0000000000000000065702264f148f404b3d6fc7490dc518b61a9a90b226fe23,4,000000000000000004ee9d46287e1db7e3ec966635d53d23c0b722774453c58c,e478f2d696679fa899052fddd4836a47052edaf83ac909c20b7dd187acaaf43b,1458191205,403108008,22541249,3092606297,1150,631727,1095235,TRUE,403030
00000000000000000091f580c42731b0f5221d23bc88a715567dcc627d392678,4,0000000000000000065702264f148f404b3d6fc7490dc518b61a9a90b226fe23,b59843116d5459f1abeb8101928543e42deba035717111be0d08e266fd2e5069,1458191924,403108008,37653597,3714032492,1347,692789,1095236,TRUE,403031
000000000000000003591a60c59e7e964c6e29e773c0b2623b1af9cdf3150499,4,00000000000000000091f580c42731b0f5221d23bc88a715567dcc627d392678,4bbb24b7eb8a9600f2be81aecc60d08ef212da3f2eaade2495750ba42fb4c8f2,1458194483,403108008,69434327,2334948187,2916,999871,1095237,TRUE,403032
00000000000000000579da879b25282044379995e45efbfa7cf71625d2112056,4,000000000000000003591a60c59e7e964c6e29e773c0b2623b1af9cdf3150499,47da4f3dac7dd3ccff621f6e76a828c2569a40489a71c0b00a18b8e4a98ce34b,1458195156,403108008,41317290,170763581,2277,998083,1095238,TRUE,403033
000000000000000001718ffbfa755d45193497550ae6a92804b353f8d5de5f50,4,00000000000000000579da879b25282044379995e45efbfa7cf71625d2112056,1e095927decda48d37f6307d10d70adcffddc58a07b02f275cc69c7a67b0634b,1458195368,403108008,17137890,1701624585,903,550273,1095239,TRUE,403034
000000000000000000bf62a6fdc85d29deff6a8a7e3a2297b10ba31fe2ba623a,4,000000000000000001718ffbfa755d45193497550ae6a92804b353f8d5de5f50,6b15335d9e18a5406ea3c676bc97b598a9e1e0fa51ced8f3032fd1efe6380b47,1458195727,403108008,21527539,1667281565,1167,473334,1095240,TRUE,403035
000000000000000002305de244f8149ad213e78492ef524418140f54485f6cc8,4,000000000000000000bf62a6fdc85d29deff6a8a7e3a2297b10ba31fe2ba623a,c294ef736b4152e349b69faa448e688cae06c7c8d7f00a34385af761b3a5eaff,1458196290,403108008,30515116,884445979,1242,582800,1095241,TRUE,403036
0000000000000000034d2484a01d242f4a7da490141f1afc9d471e615c8eb8e1,4,000000000000000002305de244f8149ad213e78492ef524418140f54485f6cc8,48191dbea730e18848cdb2c44ae0255670a375bc7bb6ea252c37ba075af130a8,1458196877,403108008,25688203,3509285579,1217,584342,1095242,TRUE,403037
00000000000000000637931a0e4d684d71e533e80ae4fd50e479016f1af4da81,4,0000000000000000034d2484a01d242f4a7da490141f1afc9d471e615c8eb8e1,7114336c0fa4a0c6fa2d2240528cc765ac4b545a270257819f6c55678d3b2239,1458197105,403108008,13148602,1966022804,467,218700,1095243,TRUE,403038
0000000000000000061ac05085b07a2688ddc8efd4ab7c00b6839e906195b7d5,4,00000000000000000637931a0e4d684d71e533e80ae4fd50e479016f1af4da81,0b39456d02e6c14e400130f999a405edb0408c9c408a26238aab740effd4c2d9,1458197168,403108008,6069590,1910157364,327,988074,1095244,TRUE,403039
0000000000000000013a359ab206d2d48cb231e946dba43b732f4070ed60b1a6,4,0000000000000000061ac05085b07a2688ddc8efd4ab7c00b6839e906195b7d5,68c1a3620b73d70b91164d136ff697d1e6dab0466369ae63c9a4d71f8c600fcf,1458197621,403108008,25348898,1724911751,1126,555033,1095245,TRUE,403040
000000000000000003e80e8f74ad91737ba9f3c0de20c9b72f5e8e4f4d925f93,4,0000000000000000013a359ab206d2d48cb231e946dba43b732f4070ed60b1a6,a461b120463f0369438b72ca0c31e09047750845021473efddb64044d830ca1b,1458200884,403108008,112965187,1800408945,2199,989033,1095246,TRUE,403041
0000000000000000031cad43bb8ec0270a82a099ac055e13c4103cd02eeb8f58,4,000000000000000003e80e8f74ad91737ba9f3c0de20c9b72f5e8e4f4d925f93,600b0da761e13b04b0713d2abb818187ad3d2b05bce675f2c19228e7d98c11ad,1458201798,403108008,60430655,625958518,3251,999789,1095247,TRUE,403042
000000000000000005e83a3ce703aba154e19e460cf7a263c422d1556b7b891c,4,0000000000000000031cad43bb8ec0270a82a099ac055e13c4103cd02eeb8f58,7f2032064d0d4bbf4900fae3aee814a31364555b67b5c03d695c5952222ea9d2,1458202007,403108008,31233157,2671788061,2033,999989,1095248,TRUE,403043
00000000000000000286e937603d3407399ab46dd2bf45966d2c11621733b8e7,4,000000000000000005e83a3ce703aba154e19e460cf7a263c422d1556b7b891c,5b513e8060132b1b89a382e44c1e04728425f8e19b47fb9bfb4f4bb65d424d59,1458202161,403108008,24054374,2924120375,1281,989156,1095249,TRUE,403044
0000000000000000044b962d66da6609f7fa0a23663ce86da10380581609c03d,805306368,00000000000000000286e937603d3407399ab46dd2bf45966d2c11621733b8e7,37a8e4b61ec875d731ff40300d74c3675ddad1fcefa8bdcaf76cd80cd479d87f,1458202782,403108008,48175415,3614880298,1379,907052,1095250,TRUE,403045
000000000000000000cbc6075166a1769c14359aa25f2cc0ff03e9f2888db544,4,0000000000000000044b962d66da6609f7fa0a23663ce86da10380581609c03d,8227975ba750802575806240fdb7c152f4c82602ee76f50e4187a10519c341bb,1458202806,403108008,20852028,1258701219,467,321101,1095251,TRUE,403046
000000000000000002f946c4a5c5daa1361b8845e15a6f7041aefe116010e968,4,000000000000000000cbc6075166a1769c14359aa25f2cc0ff03e9f2888db544,fee47bba9760654325118eaa7ec98359cfafe97d4732f94bc62137f9d75a713b,1458203702,403108008,99767371,1083068318,3550,998189,1095252,TRUE,403047
0000000000000000062d483ff98e66a4633a2138b525ca3b3993ec2c019c81c5,4,000000000000000002f946c4a5c5daa1361b8845e15a6f7041aefe116010e968,493bc33e54d0a56a35a9b77c42efc826748ffabb83a9c94cd2bbd3ba980e404e,1458203956,403108008,42940224,2161733499,1722,931962,1095253,TRUE,403048
0000000000000000029b8286f96f063bcc2aa8dcbf1114d1246d62b7f7603cd4,4,0000000000000000062d483ff98e66a4633a2138b525ca3b3993ec2c019c81c5,2cf7de380263a8606a43b252378ed04a782fe3d4603ceced3b3b8f621dfe8025,1458205165,403108008,55256986,1851138078,2181,998066,1095254,TRUE,403049
0000000000000000000468fa029efdf647c8fe458c8873e9edb142fb9cf2287a,4,0000000000000000029b8286f96f063bcc2aa8dcbf1114d1246d62b7f7603cd4,f10ca5ee40ffe084ea023fe77b2dced3a107181477004686d024d20faec5773b,1458205729,403108008,36123586,2562274208,1775,989115,1095255,TRUE,403050
000000000000000005efa3abc3ab865d9de0e89ecb35762c2c30cab03a9b166d,4,0000000000000000000468fa029efdf647c8fe458c8873e9edb142fb9cf2287a,3094091bc4cc6305caa31d160fa756b594f08c5a40b34a3b6ed3f7d22e1975b0,1458206918,403108008,52663766,3482104964,2308,999839,1095256,TRUE,403051
0000000000000000007a3ce6307da046106bec1c5a58d0fb20b79808afee1190,4,000000000000000005efa3abc3ab865d9de0e89ecb35762c2c30cab03a9b166d,2fa249eba531cd36e7c30fb4f3eb3afc8c6d096da08e2a24151ff948ac42e93e,1458207146,403108008,22120002,3801746278,1077,934562,1095257,TRUE,403052
00000000000000000149237256a8bc0d995918965182f4f9506d7761e8f223a0,4,0000000000000000007a3ce6307da046106bec1c5a58d0fb20b79808afee1190,43145220beac539c95b1729b176b550200428f966e5f10f0228a0f2df5060679,1458207927,403108008,37593387,2282802542,1739,999833,1095258,TRUE,403053
000000000000000005677d295ee91ea1deaa80818f9b7036bbf4b972915ffd49,4,00000000000000000149237256a8bc0d995918965182f4f9506d7761e8f223a0,ce3fcae93a5170038378f9e047f5d5330749c7493b4dc94a5aad3bd8c5f98e47,1458208372,403108008,20326680,876971327,983,505165,1095259,TRUE,403054
000000000000000003b29c317db30a84d8f1ed3d958cf6b8011e80ebf9391c33,4,000000000000000005677d295ee91ea1deaa80818f9b7036bbf4b972915ffd49,e5d49a9692650f08a6c6b2fae760dc2397f26b7aa304283e202747e636d8217d,1458208783,403108008,25759266,3813823107,1078,912198,1095260,TRUE,403055
0000000000000000055534ac494cee7c842f9a740871b10eda7ef458561a41d3,4,000000000000000003b29c317db30a84d8f1ed3d958cf6b8011e80ebf9391c33,feae9bdd037893a8d3eff66885c140392ed94465e61c1669c5ab296a02128373,1458208807,403108008,979205,3636184868,53,18455,1095261,TRUE,403056
0000000000000000065370129710b7c324e3d5a4cee05fdca30b0a7286d1ece4,4,0000000000000000055534ac494cee7c842f9a740871b10eda7ef458561a41d3,68fa27352b23c5683e0b1c373adb5715684a4fc0ed5eeff2ab9976dddd1ac7a6,1458208899,403108008,8758368,1559401416,371,155408,1095262,TRUE,403057
000000000000000002bb3c6f46b6d2fb22a178f18554ce4bf63b828578c3a121,4,0000000000000000065370129710b7c324e3d5a4cee05fdca30b0a7286d1ece4,39d400445da3124a8594abab7abdd44d6f41c0e9ce941973150f7afcc41229a4,1458209570,403108008,31544358,1078674239,1814,982062,1095263,TRUE,403058
0000000000000000055dd2af39aa9ecc1585efa9d7c9f3cf823ad4581d09f7b7,4,000000000000000002bb3c6f46b6d2fb22a178f18554ce4bf63b828578c3a121,cc355d3b238541ef48c7fdf7b9f4085856485e95c120e1d3764905f034865d6c,1458209767,403108008,10662295,2402904031,565,247116,1095264,TRUE,403059
0000000000000000056d5d26366019d050b1d3f1c40dd4dbd1399f2f9eae0f85,4,0000000000000000055dd2af39aa9ecc1585efa9d7c9f3cf823ad4581d09f7b7,0d265be97c56094d7a4f54a0a24a6d42d5a86b6ced6a05850c1c10d42d8f4b47,1458212422,403108008,103301412,1708686181,3178,934549,1095265,TRUE,403060
00000000000000000590b51ef500a8c603bd7fc71d48a97a19371714571f5e02,4,0000000000000000056d5d26366019d050b1d3f1c40dd4dbd1399f2f9eae0f85,e08dda0f3571d6423fe02aa74a72bf79d246f51df84cbb917f66b8424ec9d495,1458213743,403108008,59141121,1844266689,3199,999969,1095266,TRUE,403061
00000000000000000456b7cf2721041dff705e67884dea11a96a73bdc25e32ca,4,00000000000000000590b51ef500a8c603bd7fc71d48a97a19371714571f5e02,12e8971d3a2f827903cb7d2b4c24a2658939dea00c4e5685756385a57b928263,1458215570,403108008,65808007,1601448942,2864,998204,1095267,TRUE,403062
00000000000000000185a687ea8b9b5ca2c9da58d940901f37e4a02c19c2b654,4,00000000000000000456b7cf2721041dff705e67884dea11a96a73bdc25e32ca,c595a908256310e24a7c6a4df98a73f0606745ca5a272c78f2d1e5bd0a9aa569,1458215620,403108008,28067266,3878080102,2051,999967,1095268,TRUE,403063
000000000000000004c29810d5d172266acd30f05d65b9e4012d2bd341eb3d98,4,00000000000000000185a687ea8b9b5ca2c9da58d940901f37e4a02c19c2b654,803af7378edc371716dd987cfcf0210ebd75a48a1fff43478d594c587d433e96,1458216493,403108008,77165427,1182630523,2456,931063,1095269,TRUE,403064
0000000000000000060aadee85165b5ce18e33f1ce1e7eb43a2f8b7b199c8902,805306368,000000000000000004c29810d5d172266acd30f05d65b9e4012d2bd341eb3d98,029a0ccf2be2e0f0265accf4ac1f15f5b32f6cf18dd474c9ab460cec57a701d4,1458216763,403108008,17987890,3617995306,1129,932013,1095270,TRUE,403065
000000000000000001f14b3754e1cdcc7b79c94ab298a518e918f7f4d06cf355,4,0000000000000000060aadee85165b5ce18e33f1ce1e7eb43a2f8b7b199c8902,8e1d10fed17def5ceddc49fae40b68c12308f090353dd356b93a11db2c9977dd,1458216976,403108008,52756810,3292997782,1942,934434,1095271,TRUE,403066
0000000000000000028dff0a6f5f34e46a62083b2db1c8960db3581390d5793e,4,000000000000000001f14b3754e1cdcc7b79c94ab298a518e918f7f4d06cf355,96b4f8af6d503a9b2997c3475a655e9b484c7e9d080665ecaa080ffd74d84ce8,1458217517,403108008,38363594,3888453792,1897,998117,1095272,TRUE,403067
000000000000000004f919fd34791941c1868faa17ddd2ae9fbf5253d2a63e0c,4,0000000000000000028dff0a6f5f34e46a62083b2db1c8960db3581390d5793e,877f144217c4eac58cea079f684c3530249a06e478cc1566d51da26d99c68249,1458217690,403108008,22218619,3990875427,1198,998099,1095273,TRUE,403068
0000000000000000030134ce69bc6543c771d2bbee14476aa4538d013e847ecc,4,000000000000000004f919fd34791941c1868faa17ddd2ae9fbf5253d2a63e0c,0b974f96acd4f6e6b23d38c0361a637c317c0176b889a8c831cda1fa2fa0d94f,1458218763,403108008,60605009,3344911906,2337,998106,1095274,TRUE,403069
0000000000000000041d0fc7c2979028b6846fdda9d44cee4aa491dba513b084,4,0000000000000000030134ce69bc6543c771d2bbee14476aa4538d013e847ecc,3b555addbb095488a2d866ac5e59a3d338a3ec61d7daadcbc9e1cd6c30f57c15,1458220005,403108008,60759395,1577602698,2495,999995,1095275,TRUE,403070
0000000000000000035f93e0f1b364d7a6dbe4b83f5c3d65d18cecab799fe615,4,0000000000000000041d0fc7c2979028b6846fdda9d44cee4aa491dba513b084,78731e9287f1c3eca073c437c0c1f826753fb832bd958d0429621b73f00f1fd7,1458220387,403108008,42570300,3885655700,1054,999959,1095276,TRUE,403071
000000000000000002e37c9cb622926ce36d6f0c589584d30181e9f5e3dee84f,4,0000000000000000035f93e0f1b364d7a6dbe4b83f5c3d65d18cecab799fe615,3c2ce7bc47c659d22ca912ce08db0daa587b8fe3d2e8dc8dcb00611acc843999,1458220677,403108008,43714304,1596870427,1605,998129,1095277,TRUE,403072
0000000000000000054c865f38eab66fd3152e1fd4eed4a1b2ebcbb020cba5bc,4,000000000000000002e37c9cb622926ce36d6f0c589584d30181e9f5e3dee84f,58f3057c221f29c9ebdfcb51b05f860497a23f2dd5bcd462fac814fccba4a52a,1458220960,403108008,23576704,2807327352,1216,999782,1095278,TRUE,403073
000000000000000001238757084da274205f81c315e148f5cb97696dd867bfde,4,0000000000000000054c865f38eab66fd3152e1fd4eed4a1b2ebcbb020cba5bc,009a75fc6d96394dbf6e54c9ff90fa06a7bdead0a3b6c0d77fe5c598288ff4df,1458221838,403108008,55542607,3656469657,2116,989145,1095279,TRUE,403074
000000000000000005b498c79d7778f2ddbac0b0e496381e654901890afaa58c,4,000000000000000001238757084da274205f81c315e148f5cb97696dd867bfde,44a0f3869a9e01680f95a65ba531c9a216139fee63355e67220fbb6be67049e3,1458221950,403108008,15379872,2832586363,733,999983,1095280,TRUE,403075
000000000000000002b32732570ddc5019e26795246c4cab74c859201905950e,4,000000000000000005b498c79d7778f2ddbac0b0e496381e654901890afaa58c,dfe5f75b74630dd028e1ff87c76d639b23d99daf9b5d8bfe2139927c1219a68e,1458222520,403108008,31930671,1474167879,1538,749032,1095281,TRUE,403076
0000000000000000059f74ac5932cfa297fb2f76090aa0488a9620c536e9c07d,4,000000000000000002b32732570ddc5019e26795246c4cab74c859201905950e,7bdf587ea24988dc7fefee77454c33f86c751e4bdff23553ae25e2fbb3c3773d,1458222762,403108008,23340939,432156401,995,998023,1095282,TRUE,403077
000000000000000005183b310f79747df5495719703210e8f87871f57a6a0f8a,4,0000000000000000059f74ac5932cfa297fb2f76090aa0488a9620c536e9c07d,40170c1f440e4ae834ffe1a6161ce20953e7c052c281e2ca8ea7dd3bd643a3d2,1458223149,403108008,23084918,2737953512,1133,733781,1095283,TRUE,403078
000000000000000004bd99318112e139741ab9b8010c16601fc3ce57ded49a38,4,000000000000000005183b310f79747df5495719703210e8f87871f57a6a0f8a,f2200e307408aaf0a7f2a1739c42a08c734c91626c940748d10f25443d792fe3,1458223830,403108008,43422003,3214125016,1973,997641,1095284,TRUE,403079
000000000000000003e7bbf8e88ecf81912b5056e407995b209349b72ff50128,4,000000000000000004bd99318112e139741ab9b8010c16601fc3ce57ded49a38,8135b4846080ccf47f23ac324ccac68c58d5ac5636da4e1b38855174fbcdd9d0,1458224856,403108008,51906448,1870431073,2523,998003,1095285,TRUE,403080
0000000000000000036f9612a963e9fc10a7a88381022f610d064a5cfe267045,4,000000000000000003e7bbf8e88ecf81912b5056e407995b209349b72ff50128,a8babbe86ce81069ee87f9b6592a9c197dd76319ec2fea220f048abcfc0d8a63,1458224861,403108008,0,2753931530,1,229,1095286,TRUE,403081
000000000000000006ac9b64743c296e6a0175aa3705e906352bbc00aa0a0a62,4,0000000000000000036f9612a963e9fc10a7a88381022f610d064a5cfe267045,af6682b82e8c1a17ae86f61584605cb825631c7ca4e800666a6364239c0e1eba,1458224890,403108008,6443217,2514625326,424,316408,1095287,TRUE,403082
00000000000000000603e253134e32fb9fbc5d1c9db0ff86ffbb0d686c994826,4,000000000000000006ac9b64743c296e6a0175aa3705e906352bbc00aa0a0a62,65af498d402e3d4f1c58f24bd1b2e482cf110792027b847cb76d9e0bb1d84596,1458225408,403108008,33371542,1410996394,1602,761633,1095288,TRUE,403083
000000000000000001f1426ce80037b32238ad4ddf82f98476ce025c9175f2ad,4,00000000000000000603e253134e32fb9fbc5d1c9db0ff86ffbb0d686c994826,ebb9e641c69f421815dc3c05249de83d89ef7b6da59d8fb5bcc654c2ea306055,1458225539,403108008,9205692,1155403088,443,258439,1095289,TRUE,403084
0000000000000000015c1facb52bc25fea54d0dc86bc16a42dd996776039b5f7,4,000000000000000001f1426ce80037b32238ad4ddf82f98476ce025c9175f2ad,b6b8643ad075153f024ef1031af56b65948a9d2ae914f6c4be899b1a5d35433c,1458226512,403108008,52556091,688309715,2618,999896,1095290,TRUE,403085
000000000000000001cc3e9b62c6552b398fe8b92a9d4012dbbf53330ad020a2,4,0000000000000000015c1facb52bc25fea54d0dc86bc16a42dd996776039b5f7,c7402cae7b662f618c1cc556b6853cf5fc667b544045edba3425a169374d73c6,1458226830,403108008,21048371,2410109392,1026,998047,1095291,TRUE,403086
000000000000000006e8d9b9d09f644ddb0bc0049b418603454f198c7e9ce3fd,4,000000000000000001cc3e9b62c6552b398fe8b92a9d4012dbbf53330ad020a2,1879b94537e93f397a0e59b37bf6e356cbb3a079a4cdb50285bfd4c4576db192,1458226962,403108008,11810923,1956922944,531,285818,1095292,TRUE,403087
0000000000000000036f7c551606bb8de68f14a75e4fec1d2a7b4cffe0153394,4,000000000000000006e8d9b9d09f644ddb0bc0049b418603454f198c7e9ce3fd,3253c6fdcbe08b8e19ab15e2c0f73f0f83f8ad5e2e73b6d81b0dd5be34a8811d,1458227349,403108008,18775770,1516439361,1120,447503,1095293,TRUE,403088
0000000000000000005d49f967fff1e37fbe7def40633a43fb8d81a77f903529,805306368,0000000000000000036f7c551606bb8de68f14a75e4fec1d2a7b4cffe0153394,49096e48de3a0ea27e199c11eab0c43c4227f2829b4a3cbfa22dd6344fc54e3a,1458227239,403108008,3802638,1615050205,156,143032,1095294,TRUE,403089
00000000000000000212c9d9dfd0ea3ec86e58b26dca29b925cfe05493cc0e2c,4,0000000000000000005d49f967fff1e37fbe7def40633a43fb8d81a77f903529,7762c515c32a688ce2c2f4e5a5e0ee2782f4e7437e7e2f042925f7d77bde78bc,1458227489,403108008,7467215,277980499,402,156737,1095295,TRUE,403090
000000000000000000032fff5fac350b46c3011ce9d1c11349e5f9bd864f4175,4,00000000000000000212c9d9dfd0ea3ec86e58b26dca29b925cfe05493cc0e2c,4584c48202c55b6fe017de92a6c67e23fb3001c10ea90aeee3534b413d1e34b2,1458227872,403108008,21244097,305496970,958,543245,1095296,TRUE,403091
0000000000000000046f2a7f239d11097a00c9cf0b70a1ec8c660216a143d791,4,000000000000000000032fff5fac350b46c3011ce9d1c11349e5f9bd864f4175,ae489921bdccb94f1678447b338b5e48c484b442a44efa523a57209d9dfbb822,1458228191,403108008,25987779,70963330,944,715726,1095297,TRUE,403092
000000000000000006e8aa4354aed3eb7d16499937f5329a3177fcb8cf660a64,4,0000000000000000046f2a7f239d11097a00c9cf0b70a1ec8c660216a143d791,0469237caaaa64e2e798c2105e006bc1ab49162309e4932a9088a102d61858b6,1458229548,403108008,58493232,2960484276,2669,998179,1095298,TRUE,403093
000000000000000006af535d7b2d82809f2913a1f8eb7a29b276e1792e8c7f45,4,000000000000000006e8aa4354aed3eb7d16499937f5329a3177fcb8cf660a64,aaf06f58735b2910d4cfd177ed88072926cb751b786730056ac22230e5c4a8e9,1458230346,403108008,47674460,1735143075,2392,999910,1095299,TRUE,403094
0000000000000000010b7637e40d90f03783a773c81da8bbdfc2d532b1c78ac4,4,000000000000000006af535d7b2d82809f2913a1f8eb7a29b276e1792e8c7f45,ee3cb56468998181374ae737fdf0e46ee79a486f061b96304f6c4784eab24240,1458231472,403108008,55219337,3392574976,2786,998044,1095300,TRUE,403095
0000000000000000067d20698d2966614df0bae6bf35ec69cdd5f98ebcb7d46e,805306368,0000000000000000010b7637e40d90f03783a773c81da8bbdfc2d532b1c78ac4,9b044c7d95dd320a08c7a6ee2b1dbd40174227e0a855ffc82784d1a875aac647,1458232208,403108008,16120619,2737005897,1230,895544,1095301,TRUE,403096
0000000000000000032e6a8cba83f38f7e7c62f2669303d0ac717cd739de7e9e,4,0000000000000000067d20698d2966614df0bae6bf35ec69cdd5f98ebcb7d46e,5458c99670dce4ed9a85cef30d0c6778bd6ba65590a30adc1e5cafd98e08d9f4,1458232859,403108008,90666032,472098131,3496,998089,1095302,TRUE,403097
0000000000000000002ef4e512753d54286770f47143bfbbe1669012169e7cd8,4,0000000000000000032e6a8cba83f38f7e7c62f2669303d0ac717cd739de7e9e,3e8651232b396816b458493befebdff177434ae489592e1657398988aeaf7f70,1458233500,403108008,42322913,3283017659,2214,931916,1095303,TRUE,403098
00000000000000000360ccfe62a4221916bcafa3f69a33ef39cd61a73faba0e6,4,0000000000000000002ef4e512753d54286770f47143bfbbe1669012169e7cd8,e8844aad6208257a69649a1fff12574430b8448da3b9da543467b56322f15990,1458234438,403108008,54144853,4105415175,2504,998058,1095304,TRUE,403099
000000000000000004d0c10fa0479e1f94890aa9967cccfeee1cd45e26baeab3,4,00000000000000000360ccfe62a4221916bcafa3f69a33ef39cd61a73faba0e6,d1d66c002426f5971fb4682aabf8f42243dacaa9b5453049510bbb4f29edc79f,1458234950,403108008,38589160,4007563506,1919,998190,1095305,TRUE,403100
000000000000000003e66d02174e14d8a9676a5bfdcb2b52136063e7d7de111b,4,000000000000000004d0c10fa0479e1f94890aa9967cccfeee1cd45e26baeab3,0b7d8142ac95eb8e52b57347502157d17d9514b14aaa52f2db266010ae1171a9,1458235001,403108008,15160534,3491016247,846,999879,1095306,TRUE,403101
00000000000000000416e7127cf19fe85ac3a649a285dbbcf25d7cafab44df72,805306368,000000000000000003e66d02174e14d8a9676a5bfdcb2b52136063e7d7de111b,9d21dcdbe95af97b027187f3befd69c397609d4acbb7facd7b6d06512ac63186,1458235386,403108008,26806028,2894043017,1081,643869,1095307,TRUE,403102
000000000000000003613bbc4cafacfa50e5e3cf8dd544a2db8ec77b02bbde22,4,00000000000000000416e7127cf19fe85ac3a649a285dbbcf25d7cafab44df72,fa7edf722e2f15cf2094a483a5b022a2e317eb6017c2abb60d161ff399e3ae27,1458236301,403108008,53451949,249381033,2518,998191,1095308,TRUE,403103
0000000000000000026946fe0cba1ad4ff4035780d73175f2192f2f800a5dafe,4,000000000000000003613bbc4cafacfa50e5e3cf8dd544a2db8ec77b02bbde22,45304ef658b864057680b5fa2cfb3931a50ecb9b6234eddf1d5ab0ae9f62e597,1458236353,403108008,0,3398627353,1,209,1095309,TRUE,403104
000000000000000005d4691ac5e43405d9732528861c006bd6e8d1763091864f,4,0000000000000000026946fe0cba1ad4ff4035780d73175f2192f2f800a5dafe,d1593845aab9a444729dac49604ce87269cb4278976b8191e87e8ef6593b9617,1458236801,403108008,28830410,2615917462,1414,998076,1095310,TRUE,403105
000000000000000004ce9b51e6cf0a1bcb47a18cf9e1ab4d320461f7bfd0c8a9,4,000000000000000005d4691ac5e43405d9732528861c006bd6e8d1763091864f,292c3d629d87ee9a98afefebe0897f3fd44cbf11fbec0c693d1d7d82e42e5f56,1458238544,403108008,66552659,2665768402,3064,998159,1095311,TRUE,403106
00000000000000000220038a40d145cb645905e0892205a6136cc8be95a8eea1,4,000000000000000004ce9b51e6cf0a1bcb47a18cf9e1ab4d320461f7bfd0c8a9,2e0647344eec5bf18d213d8a41a101857aaa23fbc402ef80dee33597bb166cd3,1458240289,403108008,66291171,663129196,3026,999986,1095312,TRUE,403107
